customer_id,reference_month,monthly_value,amount_paid,overdue_amount,overdue_days,late_payments,support_tickets,complaints,meetings_count,days_without_contact,account_manager_changes,nps,satisfaction_score,service_quality_score,projects_active,projects_completed,projects_delayed,delivery_on_time_pct,consultants_allocated,customer_status,churn
C02374,2024-08-01,24001.0,24001.0,0.0,0,0,10,2,0.0,14,2,37.0,6.1,8.8,1,2,0,96.5,2,Ativo,0
C02374,2024-09-01,21298.51,21298.51,0.0,0,0,4,2,2.0,46,1,46.0,6.7,6.5,1,0,3,91.9,4,Ativo,0
C02374,2024-10-01,23170.28,23170.28,0.0,0,0,8,2,3.0,4,0,69.0,7.7,7.3,7,5,3,84.9,5,Ativo,0
C02374,2024-11-01,19049.3,15172.81,1237.1,45,1,4,0,4.0,56,0,48.0,8.3,6.7,3,2,2,95.7,4,Ativo,0
C02374,2024-12-01,5553.61,5553.61,0.0,0,0,6,1,8.0,26,1,56.0,7.2,6.3,3,5,3,86.5,8,Ativo,0
C02374,2025-01-01,19838.12,19838.12,0.0,0,0,8,3,3.0,31,0,43.0,7.8,9.1,8,2,1,74.5,2,Ativo,0
C02374,2025-02-01,16700.06,16700.06,0.0,0,0,2,1,3.0,7,2,86.0,9.8,9.8,5,1,3,97.2,3,Ativo,0
C02374,2025-03-01,10069.71,10069.71,0.0,0,0,1,4,6.0,41,0,50.0,7.9,6.8,7,4,2,83.9,6,Ativo,0
C02374,2025-04-01,5810.12,5810.12,0.0,0,0,6,5,1.0,24,0,78.0,7.9,7.3,1,4,2,92.1,9,Ativo,0
C02374,2025-05-01,23522.43,23522.43,0.0,0,0,4,1,7.0,55,1,30.0,10.0,7.0,7,3,3,96.8,1,Ativo,0
C02374,2025-06-01,14479.19,14479.19,0.0,0,0,6,5,8.0,43,0,94.0,8.5,8.4,5,0,3,71.5,5,Ativo,0
C02374,2025-07-01,11922.08,11922.08,0.0,0,0,4,2,5.0,12,2,77.0,7.9,6.8,4,3,3,92.8,10,Ativo,0
C02374,2025-08-01,16855.11,16855.11,0.0,0,0,8,1,0.0,59,1,64.0,5.9,6.7,7,5,1,82.2,10,Ativo,0
C02374,2025-09-01,20934.73,20934.73,0.0,0,0,7,1,2.0,51,2,30.0,5.9,8.1,7,0,0,86.5,4,Ativo,0
C02374,2025-10-01,10671.29,10671.29,0.0,0,0,3,1,2.0,28,0,94.0,7.4,6.2,5,2,0,96.2,4,Ativo,0
C02374,2025-11-01,5962.04,5962.04,0.0,0,0,3,0,0.0,29,1,92.0,8.6,9.3,7,1,3,95.4,9,Ativo,0
C02374,2025-12-01,8955.55,8955.55,0.0,0,0,0,0,3.0,15,2,81.0,6.8,9.3,1,4,2,86.6,2,Ativo,0
C02375,2024-05-01,13563.42,13563.42,0.0,0,0,3,1,0.0,45,1,92.0,7.1,7.5,2,6,1,81.7,2,Ativo,0
C02375,2024-06-01,13747.42,13747.42,0.0,0,0,10,3,4.0,29,1,43.0,7.7,9.7,1,0,0,94.0,2,Ativo,0
C02375,2024-07-01,7307.76,7307.76,0.0,0,0,8,5,8.0,34,1,81.0,9.8,7.8,8,3,3,99.9,4,Ativo,0
C02375,2024-08-01,6427.32,6427.32,0.0,0,0,3,4,3.0,32,1,66.0,10.0,6.0,4,0,3,83.4,8,Ativo,0
C02375,2024-09-01,11790.34,11790.34,0.0,0,0,12,1,0.0,40,1,90.0,9.3,6.3,7,1,2,71.7,10,Ativo,0
C02375,2024-10-01,6949.34,6949.34,0.0,0,0,12,4,4.0,18,1,57.0,6.0,6.3,3,3,2,73.6,6,Ativo,0
C02375,2024-11-01,9470.8,7162.42,617.77,15,1,2,5,0.0,56,2,42.0,8.7,9.5,5,5,0,88.5,7,Ativo,0
C02375,2024-12-01,12924.01,10335.17,2262.34,30,1,10,2,2.0,50,2,42.0,6.7,6.7,3,6,0,99.8,5,Ativo,0
C02375,2025-01-01,16097.39,11540.81,1010.31,15,2,11,5,2.0,45,0,95.0,5.6,7.6,6,0,3,89.8,6,Ativo,0
C02375,2025-02-01,10728.03,10728.03,0.0,0,0,8,5,4.0,26,1,70.0,7.2,7.7,3,4,0,92.9,8,Ativo,0
C02375,2025-03-01,19750.31,19750.31,0.0,0,0,12,5,7.0,39,2,80.0,6.4,9.0,8,6,0,82.5,4,Ativo,0
C02375,2025-04-01,15632.93,15632.93,0.0,0,0,6,5,1.0,14,1,45.0,6.4,8.5,1,5,2,80.8,7,Ativo,0
C02375,2025-05-01,9355.95,6360.06,2224.01,60,1,5,3,4.0,40,2,73.0,6.8,8.4,8,0,0,79.5,4,Ativo,0
C02375,2025-06-01,13861.76,13861.76,0.0,0,0,7,0,3.0,9,1,66.0,7.9,8.6,7,6,1,78.6,9,Ativo,0
C02375,2025-07-01,13431.45,13431.45,0.0,0,0,9,0,5.0,19,2,34.0,7.1,7.8,2,0,0,98.6,6,Ativo,0
C02375,2025-08-01,4018.79,4018.79,0.0,0,0,2,5,8.0,25,2,50.0,9.6,9.7,1,3,0,97.4,4,Ativo,0
C02375,2025-09-01,4783.3,4002.2,761.33,15,1,0,2,0.0,60,1,67.0,6.3,6.4,2,3,1,72.4,5,Ativo,0
C02375,2025-10-01,24784.43,24784.43,0.0,0,0,3,0,2.0,7,1,49.0,9.8,6.9,1,1,1,84.2,5,Ativo,0
C02375,2025-11-01,22011.24,17358.63,2021.77,45,1,1,2,6.0,26,2,79.0,6.9,9.1,2,4,1,97.1,6,Ativo,0
C02375,2025-12-01,19982.26,16990.44,1658.33,15,2,6,5,6.0,46,2,50.0,9.1,8.2,2,4,0,94.9,8,Ativo,0
C02376,2024-05-01,14595.79,14595.79,0.0,0,0,8,4,2.0,56,0,51.0,8.2,8.3,6,2,1,90.8,9,Ativo,0
C02376,2024-06-01,14885.55,11314.8,2772.37,15,2,12,1,3.0,40,1,58.0,6.6,9.6,5,6,2,81.6,7,Ativo,0
C02376,2024-07-01,18200.78,18200.78,0.0,0,0,3,5,5.0,60,0,79.0,7.9,8.6,5,6,2,77.0,3,Ativo,0
C02376,2024-08-01,4563.87,2728.74,1814.99,60,2,10,2,8.0,11,2,56.0,8.7,6.5,8,4,3,76.6,8,Ativo,0
C02376,2024-09-01,12258.79,12258.79,0.0,0,0,4,1,4.0,48,1,39.0,6.8,9.5,2,6,1,81.2,8,Ativo,0
C02376,2024-10-01,11588.53,11588.53,0.0,0,0,12,3,3.0,32,0,80.0,8.8,7.4,7,4,2,84.2,8,Ativo,0
C02376,2024-11-01,6120.33,6120.33,0.0,0,0,10,3,4.0,24,1,83.0,7.0,7.8,4,1,1,85.1,9,Ativo,0
C02376,2024-12-01,13881.84,13881.84,0.0,0,0,7,4,1.0,39,1,87.0,6.7,8.3,5,3,2,70.6,6,Ativo,0
C02376,2025-01-01,12259.57,12259.57,0.0,0,0,6,1,1.0,40,1,47.0,9.8,7.3,6,4,2,84.1,8,Ativo,0
C02376,2025-02-01,13048.24,10601.81,2391.1,45,1,8,5,6.0,33,0,81.0,9.7,9.7,8,4,2,70.7,6,Ativo,0
C02376,2025-03-01,5323.93,5323.93,0.0,0,0,6,4,8.0,49,2,75.0,7.3,7.3,1,3,2,82.5,9,Churn,1
C02377,2024-03-01,5330.81,3711.35,1476.97,15,1,9,5,3.0,27,0,79.0,9.2,6.2,7,1,0,84.5,10,Ativo,0
C02377,2024-04-01,4753.04,4753.04,0.0,0,0,5,0,1.0,59,2,63.0,7.9,8.2,3,2,3,93.4,10,Ativo,0
C02377,2024-05-01,9628.64,9628.64,0.0,0,0,7,0,8.0,4,1,93.0,6.3,6.4,5,4,3,83.2,5,Ativo,0
C02377,2024-06-01,5240.77,1841.36,2676.76,45,1,0,5,7.0,56,2,45.0,6.6,9.3,2,6,0,71.1,2,Ativo,0
C02377,2024-07-01,10663.9,10663.9,0.0,0,0,12,3,5.0,21,0,73.0,7.2,9.4,3,5,0,95.5,1,Ativo,0
C02377,2024-08-01,6293.4,3878.89,1387.65,30,2,4,2,5.0,47,2,53.0,7.9,7.1,4,2,3,99.1,8,Ativo,0
C02377,2024-09-01,11593.93,9575.94,648.74,45,2,5,5,3.0,23,1,31.0,6.5,8.4,8,1,1,89.7,3,Ativo,0
C02377,2024-10-01,20931.15,20931.15,0.0,0,0,9,3,3.0,18,2,30.0,8.1,9.7,5,2,0,74.0,2,Ativo,0
C02377,2024-11-01,8701.41,8701.41,0.0,0,0,8,5,7.0,1,0,85.0,7.9,9.4,4,6,3,86.2,5,Ativo,0
C02377,2024-12-01,22729.31,22729.31,0.0,0,0,2,0,3.0,51,2,35.0,6.2,6.4,6,3,3,70.4,2,Ativo,0
C02377,2025-01-01,12159.99,12159.99,0.0,0,0,12,4,6.0,2,2,58.0,7.8,9.2,6,1,0,83.4,5,Ativo,0
C02377,2025-02-01,21964.8,21964.8,0.0,0,0,4,1,2.0,14,0,66.0,6.7,8.0,3,3,3,79.3,2,Ativo,0
C02377,2025-03-01,8817.84,8817.84,0.0,0,0,3,2,8.0,49,2,52.0,9.5,7.2,7,5,2,85.6,9,Ativo,0
C02377,2025-04-01,22592.79,14633.06,2263.01,15,1,4,5,1.0,26,1,49.0,6.0,6.2,5,0,0,84.1,10,Ativo,0
C02377,2025-05-01,15338.03,15338.03,0.0,0,0,6,1,1.0,29,1,86.0,6.9,7.2,7,3,1,73.1,1,Ativo,0
C02377,2025-06-01,11821.93,8186.73,2321.22,45,2,3,4,7.0,1,0,82.0,9.6,6.3,7,2,2,94.5,3,Ativo,0
C02377,2025-07-01,5710.36,5710.36,0.0,0,0,7,1,0.0,25,0,36.0,9.6,6.8,6,5,0,86.9,4,Ativo,0
C02377,2025-08-01,4200.32,4200.32,0.0,0,0,12,2,6.0,27,1,72.0,9.9,6.9,3,2,2,89.0,7,Ativo,0
C02377,2025-09-01,17355.86,15112.69,626.71,45,1,12,2,7.0,43,0,76.0,6.6,7.4,1,5,0,88.2,5,Ativo,0
C02377,2025-10-01,21202.77,21202.77,0.0,0,0,11,4,8.0,24,0,74.0,9.0,7.6,6,6,2,81.9,7,Ativo,0
C02377,2025-11-01,23996.53,23996.53,0.0,0,0,5,0,8.0,42,1,62.0,6.5,9.5,4,4,2,73.2,2,Ativo,0
C02377,2025-12-01,23187.07,23187.07,0.0,0,0,1,0,1.0,37,0,94.0,9.6,8.5,4,6,2,70.3,10,Ativo,0
C02378,2024-01-01,23280.92,20952.11,332.73,60,2,7,3,1.0,19,2,88.0,7.4,7.9,4,2,3,84.2,4,Ativo,0
C02378,2024-02-01,16002.79,16002.79,0.0,0,0,6,4,1.0,43,0,51.0,7.5,7.0,2,2,3,85.5,9,Ativo,0
C02378,2024-03-01,23923.01,23923.01,0.0,0,0,0,0,0.0,24,2,47.0,6.8,8.3,1,5,0,74.7,8,Ativo,0
C02378,2024-04-01,4242.17,4242.17,0.0,0,0,7,4,3.0,38,0,83.0,9.8,7.7,5,1,0,85.9,6,Ativo,0
C02378,2024-05-01,11613.46,11613.46,0.0,0,0,6,1,3.0,19,1,50.0,6.9,8.3,2,5,2,76.8,7,Ativo,0
C02378,2024-06-01,23974.77,23974.77,0.0,0,0,11,3,8.0,16,0,63.0,8.0,8.0,6,1,1,86.9,3,Ativo,0
C02378,2024-07-01,5408.51,3391.4,1848.0,60,1,4,2,0.0,20,2,31.0,6.5,7.1,7,6,3,99.8,5,Ativo,0
C02378,2024-08-01,10289.25,10289.25,0.0,0,0,4,4,5.0,34,2,30.0,8.9,8.7,4,4,0,98.3,10,Ativo,0
C02378,2024-09-01,24527.16,24527.16,0.0,0,0,3,0,5.0,3,1,41.0,6.6,9.2,5,1,2,82.0,3,Ativo,0
C02378,2024-10-01,23391.55,15416.12,1828.02,15,2,7,4,7.0,18,2,84.0,7.7,9.4,8,5,0,92.7,10,Ativo,0
C02378,2024-11-01,11100.16,11100.16,0.0,0,0,11,3,3.0,46,1,84.0,6.5,7.8,2,0,3,93.1,7,Ativo,0
C02378,2024-12-01,10012.7,10012.7,0.0,0,0,12,3,3.0,13,0,41.0,5.5,6.2,5,6,0,75.8,6,Ativo,0
C02378,2025-01-01,22563.57,22563.57,0.0,0,0,6,5,7.0,39,1,65.0,9.7,7.1,6,4,1,80.3,5,Churn,1
C02379,2024-06-01,23554.44,23554.44,0.0,0,0,3,0,0.0,4,2,56.0,6.7,8.0,8,2,1,97.8,1,Ativo,0
C02379,2024-07-01,5566.08,2692.34,2034.67,30,1,12,4,8.0,44,1,58.0,8.8,6.8,2,2,1,78.4,8,Ativo,0
C02379,2024-08-01,22683.26,22683.26,0.0,0,0,1,0,5.0,1,0,70.0,6.2,8.2,3,0,0,79.2,3,Ativo,0
C02379,2024-09-01,9306.28,9306.28,0.0,0,0,3,0,8.0,43,2,85.0,6.5,6.4,3,6,1,85.1,2,Ativo,0
C02379,2024-10-01,5408.6,5408.6,0.0,0,0,8,5,8.0,54,2,95.0,8.2,8.3,3,2,3,90.5,6,Ativo,0
C02379,2024-11-01,22150.97,16062.89,742.61,60,1,9,2,2.0,30,0,36.0,9.9,8.1,4,5,1,92.3,4,Ativo,0
C02379,2024-12-01,20158.79,20158.79,0.0,0,0,10,1,8.0,50,0,45.0,8.7,6.1,3,3,3,83.0,10,Ativo,0
C02379,2025-01-01,3674.94,3674.94,0.0,0,0,0,0,2.0,54,2,38.0,6.3,7.7,2,1,1,85.5,5,Ativo,0
C02379,2025-02-01,4998.94,4998.94,0.0,0,0,8,5,1.0,34,0,68.0,9.4,6.1,8,6,2,97.3,5,Ativo,0
C02379,2025-03-01,16425.9,16425.9,0.0,0,0,6,2,7.0,26,2,70.0,9.7,8.3,7,2,0,80.5,8,Ativo,0
C02379,2025-04-01,17413.61,14593.48,233.58,30,2,9,2,1.0,44,2,43.0,6.8,8.0,7,5,3,92.8,9,Ativo,0
C02379,2025-05-01,24649.08,24649.08,0.0,0,0,8,5,4.0,23,1,95.0,9.6,8.7,5,0,0,75.3,2,Ativo,0
C02379,2025-06-01,4741.34,4741.34,0.0,0,0,5,2,6.0,17,1,82.0,6.7,6.9,4,3,2,86.4,9,Ativo,0
C02379,2025-07-01,13192.92,13192.92,0.0,0,0,3,1,4.0,33,0,82.0,8.2,6.2,5,2,3,85.3,1,Ativo,0
C02379,2025-08-01,17163.43,11004.41,2299.55,60,2,5,1,8.0,3,1,85.0,7.2,7.0,2,6,2,92.3,10,Ativo,0
C02379,2025-09-01,12893.15,12893.15,0.0,0,0,12,3,7.0,26,1,45.0,8.3,9.5,6,3,3,76.8,5,Ativo,0
C02379,2025-10-01,5282.44,5282.44,0.0,0,0,12,5,8.0,56,1,51.0,6.8,8.0,5,2,2,79.0,7,Ativo,0
C02379,2025-11-01,7819.64,7819.64,0.0,0,0,10,3,3.0,48,1,74.0,8.1,9.8,4,2,2,93.3,10,Ativo,0
C02379,2025-12-01,10447.82,6523.46,2492.15,15,1,10,2,0.0,43,0,51.0,6.7,9.3,4,4,2,91.2,4,Ativo,0
C02380,2024-07-01,3407.48,3407.48,0.0,0,0,7,4,2.0,28,0,51.0,5.5,9.8,1,5,0,99.8,6,Ativo,0
C02380,2024-08-01,7993.1,7993.1,0.0,0,0,12,1,3.0,5,1,52.0,8.9,6.3,2,3,3,98.7,9,Ativo,0
C02380,2024-09-01,18365.48,18365.48,0.0,0,0,3,2,5.0,30,2,44.0,7.5,8.6,4,1,3,76.6,6,Ativo,0
C02380,2024-10-01,10247.34,10247.34,0.0,0,0,2,2,4.0,30,1,93.0,9.7,7.5,6,3,3,85.3,2,Ativo,0
C02380,2024-11-01,11731.77,11731.77,0.0,0,0,0,4,2.0,21,2,44.0,9.1,9.4,2,1,2,88.7,1,Ativo,0
C02380,2024-12-01,12616.5,12616.5,0.0,0,0,10,4,5.0,40,1,38.0,8.0,7.9,6,5,1,70.4,10,Ativo,0
C02380,2025-01-01,14035.52,14035.52,0.0,0,0,8,2,6.0,45,0,80.0,9.8,8.6,7,1,3,97.0,10,Ativo,0
C02380,2025-02-01,13643.45,13643.45,0.0,0,0,0,5,4.0,34,2,62.0,7.0,9.7,5,3,3,76.1,10,Ativo,0
C02380,2025-03-01,4056.79,2007.11,1201.86,15,1,1,5,3.0,42,0,64.0,8.5,9.3,2,3,0,78.0,10,Ativo,0
C02380,2025-04-01,18408.39,18408.39,0.0,0,0,4,3,4.0,57,2,80.0,7.1,7.6,1,3,2,76.4,10,Ativo,0
C02380,2025-05-01,18235.76,18235.76,0.0,0,0,5,1,1.0,28,1,39.0,9.4,8.7,6,3,3,80.6,6,Ativo,0
C02380,2025-06-01,17686.09,17686.09,0.0,0,0,12,3,0.0,20,1,41.0,6.3,9.3,1,1,3,99.3,6,Ativo,0
C02380,2025-07-01,4825.48,4825.48,0.0,0,0,2,3,4.0,53,2,32.0,8.4,7.0,1,2,1,99.8,2,Ativo,0
C02380,2025-08-01,6596.09,6596.09,0.0,0,0,4,0,4.0,37,1,61.0,8.9,8.6,3,3,2,79.3,9,Ativo,0
C02380,2025-09-01,8204.18,5363.13,2414.39,15,1,3,4,4.0,15,0,90.0,7.5,7.6,8,2,3,90.4,3,Ativo,0
C02380,2025-10-01,17489.56,17489.56,0.0,0,0,7,1,5.0,10,2,86.0,8.5,8.7,7,3,2,100.0,1,Ativo,0
C02380,2025-11-01,22188.41,20732.27,299.2,15,2,0,4,3.0,17,1,79.0,8.8,6.3,3,0,0,79.8,10,Ativo,0
C02380,2025-12-01,15799.78,15799.78,0.0,0,0,0,5,2.0,34,0,43.0,8.4,9.9,5,6,0,76.7,4,Ativo,0
C02381,2024-02-01,12051.7,12051.7,0.0,0,0,11,5,0.0,40,2,64.0,5.6,7.1,4,3,1,74.9,10,Ativo,0
C02381,2024-03-01,11458.38,11458.38,0.0,0,0,10,5,1.0,6,0,36.0,7.1,8.0,6,3,2,84.8,10,Ativo,0
C02381,2024-04-01,13858.82,13858.82,0.0,0,0,0,0,5.0,45,1,30.0,8.0,6.1,8,4,3,93.1,5,Ativo,0
C02381,2024-05-01,16328.17,16328.17,0.0,0,0,8,3,8.0,35,1,84.0,7.0,6.1,6,0,3,96.6,9,Ativo,0
C02381,2024-06-01,10120.34,10120.34,0.0,0,0,3,5,4.0,30,0,54.0,6.1,8.4,1,5,1,97.9,6,Ativo,0
C02381,2024-07-01,19042.09,19042.09,0.0,0,0,12,0,0.0,21,2,34.0,6.3,6.6,6,0,0,90.9,2,Ativo,0
C02381,2024-08-01,19897.32,19897.32,0.0,0,0,5,3,6.0,53,2,53.0,8.4,7.6,4,6,1,70.8,7,Ativo,0
C02381,2024-09-01,15374.78,15374.78,0.0,0,0,8,5,2.0,49,1,62.0,9.8,6.6,2,0,3,86.7,1,Ativo,0
C02381,2024-10-01,4715.86,1674.06,2957.85,15,1,11,3,7.0,7,0,58.0,6.6,6.2,8,0,3,86.0,5,Churn,1
C02382,2024-01-01,12495.89,12495.89,0.0,0,0,7,4,1.0,56,1,66.0,7.1,9.9,6,6,2,76.8,8,Ativo,0
C02382,2024-02-01,9828.38,7365.66,2050.6,45,2,8,0,5.0,40,0,49.0,5.8,6.3,3,5,0,84.3,6,Ativo,0
C02382,2024-03-01,8218.33,8218.33,0.0,0,0,0,3,5.0,3,0,53.0,9.1,8.3,7,0,1,96.3,5,Ativo,0
C02382,2024-04-01,21963.62,21963.62,0.0,0,0,9,1,7.0,16,0,31.0,9.5,9.7,4,1,3,96.4,6,Ativo,0
C02382,2024-05-01,18461.31,18461.31,0.0,0,0,1,4,2.0,11,0,81.0,5.7,8.9,4,2,2,98.9,10,Ativo,0
C02382,2024-06-01,11084.36,11084.36,0.0,0,0,0,0,7.0,52,0,31.0,7.9,9.2,6,4,3,80.7,4,Ativo,0
C02382,2024-07-01,17225.21,17225.21,0.0,0,0,12,3,3.0,33,0,63.0,6.5,6.3,5,5,2,70.3,4,Ativo,0
C02382,2024-08-01,3836.76,3836.76,0.0,0,0,7,3,1.0,34,1,43.0,7.9,7.1,7,1,1,70.2,10,Ativo,0
C02382,2024-09-01,9568.17,6702.7,2570.71,30,1,2,3,0.0,52,0,46.0,8.7,7.6,8,3,2,77.4,6,Ativo,0
C02382,2024-10-01,20007.8,15735.58,2298.02,30,1,10,3,6.0,11,2,60.0,9.9,7.6,5,3,1,90.6,8,Ativo,0
C02382,2024-11-01,9871.97,7848.09,288.77,30,2,2,3,0.0,46,2,84.0,5.9,8.7,3,5,2,89.6,1,Ativo,0
C02382,2024-12-01,21929.45,21929.45,0.0,0,0,4,5,4.0,13,2,61.0,8.6,8.6,7,4,1,85.3,9,Ativo,0
C02382,2025-01-01,13782.7,13782.7,0.0,0,0,9,4,2.0,35,0,75.0,9.9,8.4,8,0,1,82.6,5,Ativo,0
C02382,2025-02-01,14862.17,14862.17,0.0,0,0,9,3,7.0,9,0,90.0,9.5,7.9,3,0,3,99.1,4,Ativo,0
C02382,2025-03-01,24055.11,24055.11,0.0,0,0,5,4,6.0,51,2,90.0,9.7,6.1,2,6,3,83.0,2,Ativo,0
C02382,2025-04-01,3961.4,3961.4,0.0,0,0,9,1,6.0,55,0,59.0,6.4,6.9,8,3,3,71.5,10,Ativo,0
C02382,2025-05-01,7245.18,7245.18,0.0,0,0,10,1,5.0,24,1,56.0,9.5,6.7,8,4,0,72.9,5,Ativo,0
C02382,2025-06-01,4986.09,2502.98,2326.73,60,1,4,1,7.0,37,0,81.0,8.5,9.5,6,1,1,98.8,5,Ativo,0
C02382,2025-07-01,20647.34,20647.34,0.0,0,0,11,4,4.0,24,0,31.0,7.6,6.7,6,2,0,72.2,3,Ativo,0
C02382,2025-08-01,17203.6,13379.12,805.09,45,1,8,5,4.0,4,2,80.0,9.4,9.7,1,2,0,79.4,7,Ativo,0
C02382,2025-09-01,11020.13,11020.13,0.0,0,0,8,3,6.0,5,1,85.0,9.1,6.9,6,1,1,98.1,3,Ativo,0
C02382,2025-10-01,21724.42,21724.42,0.0,0,0,6,0,8.0,59,1,95.0,9.5,7.1,5,5,1,93.9,3,Ativo,0
C02382,2025-11-01,3282.21,3282.21,0.0,0,0,0,5,6.0,12,1,72.0,9.0,9.8,1,6,3,93.7,5,Ativo,0
C02382,2025-12-01,4336.36,4336.36,0.0,0,0,9,0,4.0,56,1,31.0,9.7,8.1,8,2,1,86.4,10,Ativo,0
C02383,2024-03-01,13401.93,13401.93,0.0,0,0,1,0,6.0,23,0,65.0,8.6,6.3,7,4,1,90.0,9,Ativo,0
C02383,2024-04-01,7091.75,3379.11,2719.64,45,1,3,5,8.0,58,0,82.0,7.8,8.1,4,4,2,93.5,1,Ativo,0
C02383,2024-05-01,8041.19,8041.19,0.0,0,0,1,4,0.0,42,1,42.0,7.9,8.2,8,0,2,97.4,6,Ativo,0
C02383,2024-06-01,6548.8,6548.8,0.0,0,0,0,3,1.0,15,1,66.0,8.0,7.3,4,1,1,91.9,3,Ativo,0
C02383,2024-07-01,23123.94,23123.94,0.0,0,0,2,4,5.0,38,2,84.0,7.3,8.3,6,6,0,72.9,2,Ativo,0
C02383,2024-08-01,7991.43,7991.43,0.0,0,0,12,4,1.0,8,2,30.0,9.3,6.3,5,1,3,95.4,9,Ativo,0
C02383,2024-09-01,15692.17,12903.27,2240.88,45,1,5,3,1.0,32,2,54.0,7.9,6.4,3,2,1,75.3,8,Ativo,0
C02383,2024-10-01,8732.03,8732.03,0.0,0,0,12,1,7.0,20,0,56.0,8.3,7.2,7,4,1,84.9,1,Ativo,0
C02383,2024-11-01,21497.51,14216.69,1786.97,45,2,3,1,2.0,35,0,46.0,5.8,8.8,3,1,0,98.3,6,Ativo,0
C02383,2024-12-01,4074.63,4074.63,0.0,0,0,5,2,2.0,42,0,40.0,8.0,10.0,4,0,0,90.3,7,Ativo,0
C02383,2025-01-01,6517.15,6517.15,0.0,0,0,8,5,5.0,31,1,78.0,9.8,6.3,2,4,2,97.0,7,Ativo,0
C02383,2025-02-01,20245.57,15798.42,424.59,45,1,0,3,8.0,32,1,53.0,8.3,8.9,7,0,0,94.9,7,Ativo,0
C02383,2025-03-01,11668.05,11668.05,0.0,0,0,8,0,3.0,2,1,87.0,6.3,9.6,8,5,2,76.3,10,Ativo,0
C02383,2025-04-01,8244.44,8244.44,0.0,0,0,7,0,3.0,19,0,52.0,6.9,6.6,3,1,3,74.7,1,Ativo,0
C02383,2025-05-01,14265.74,14265.74,0.0,0,0,12,2,1.0,26,1,89.0,9.2,9.7,7,3,0,94.8,10,Ativo,0
C02383,2025-06-01,19017.64,19017.64,0.0,0,0,8,0,5.0,0,1,38.0,5.8,6.3,6,4,0,78.7,5,Ativo,0
C02383,2025-07-01,5612.38,5612.38,0.0,0,0,0,0,8.0,25,2,64.0,7.5,7.6,8,5,1,86.6,4,Ativo,0
C02383,2025-08-01,12675.72,12675.72,0.0,0,0,4,5,1.0,6,2,37.0,7.2,8.2,3,5,0,70.3,1,Ativo,0
C02383,2025-09-01,8014.27,8014.27,0.0,0,0,12,4,6.0,12,0,43.0,7.5,7.6,6,2,3,78.3,6,Ativo,0
C02383,2025-10-01,24095.53,21522.25,1584.24,30,1,2,5,4.0,21,0,55.0,8.4,7.3,2,5,2,95.3,7,Ativo,0
C02383,2025-11-01,12674.97,9214.17,1185.98,60,2,9,1,2.0,20,1,77.0,9.2,7.8,7,6,0,97.0,9,Ativo,0
C02383,2025-12-01,3054.0,3054.0,0.0,0,0,0,0,7.0,46,2,88.0,6.9,8.4,7,3,0,78.6,9,Ativo,0
C02384,2024-03-01,9081.67,7344.67,484.74,30,1,7,0,3.0,48,2,43.0,7.6,6.5,5,5,0,70.8,8,Ativo,0
C02384,2024-04-01,10357.87,7967.22,2370.67,15,1,9,4,8.0,17,2,65.0,6.8,7.5,1,5,1,74.4,6,Ativo,0
C02384,2024-05-01,3072.71,237.85,2766.31,45,2,11,5,3.0,7,2,63.0,9.5,8.9,1,1,3,72.2,10,Ativo,0
C02384,2024-06-01,11244.51,11244.51,0.0,0,0,3,0,0.0,58,2,57.0,7.8,6.1,5,5,3,97.8,3,Ativo,0
C02384,2024-07-01,6454.65,6454.65,0.0,0,0,11,5,2.0,18,2,51.0,6.0,6.8,2,1,0,86.4,7,Ativo,0
C02384,2024-08-01,7748.91,7748.91,0.0,0,0,7,3,0.0,33,0,65.0,8.0,6.3,1,0,0,75.3,1,Ativo,0
C02384,2024-09-01,16697.77,16697.77,0.0,0,0,9,2,6.0,51,1,70.0,6.9,6.4,5,5,1,77.4,1,Ativo,0
C02384,2024-10-01,19361.29,19361.29,0.0,0,0,12,2,3.0,35,1,30.0,7.0,8.4,7,6,1,97.8,1,Ativo,0
C02384,2024-11-01,12384.41,12384.41,0.0,0,0,1,3,8.0,60,0,93.0,9.0,8.8,2,3,3,83.8,7,Ativo,0
C02384,2024-12-01,9527.33,9527.33,0.0,0,0,7,0,8.0,5,1,81.0,5.7,8.0,4,1,3,94.2,7,Ativo,0
C02384,2025-01-01,20259.79,20259.79,0.0,0,0,2,3,0.0,30,2,35.0,7.6,8.2,8,5,0,98.1,1,Ativo,0
C02384,2025-02-01,22621.17,22621.17,0.0,0,0,4,0,3.0,27,2,84.0,9.8,7.7,6,0,1,98.8,5,Ativo,0
C02384,2025-03-01,7467.8,6150.36,868.18,60,1,8,1,1.0,26,1,45.0,6.0,6.4,4,2,0,76.4,5,Ativo,0
C02384,2025-04-01,6992.92,6992.92,0.0,0,0,8,1,4.0,32,0,42.0,6.1,6.8,4,4,3,94.2,7,Ativo,0
C02384,2025-05-01,24428.38,24428.38,0.0,0,0,4,4,2.0,24,0,84.0,7.7,8.2,3,2,1,90.1,5,Ativo,0
C02384,2025-06-01,23965.92,23965.92,0.0,0,0,6,4,8.0,4,1,83.0,10.0,9.0,4,1,3,89.6,1,Ativo,0
C02384,2025-07-01,17563.94,17563.94,0.0,0,0,7,2,6.0,13,2,31.0,7.9,6.8,4,4,1,93.3,10,Ativo,0
