customer_id,company_name,industry,company_size,employees,state,city,customer_since,acquisition_channel,service_type,contract_type,payment_method
C02407,Empresa 2407,Serviços,Pequena,105,Rj,Rio De Janeiro,2025-03-03,Site,Consultoria,Anual,Cartão
C02408,Empresa 2408,Tecnologia,Média,540,Pr,Curitiba,2025-06-23,Parceiro,Dados,Mensal,Boleto
C02409,Empresa 2409,Varejo,Pequena,364,Rs,Porto Alegre,2023-01-30,Site,Dados,Anual,Pix
C02410,Empresa 2410,Serviços,Média,688,Sp,Campinas,2022-11-12,Indicação,Consultoria,Mensal,Cartão
C02411,Empresa 2411,Serviços,Grande,78,Sc,Florianópolis,2023-11-04,Linkedin,Tecnologia,Mensal,Boleto
C02412,Empresa 2412,Varejo,Média,514,Pr,Londrina,2023-01-30,Site,Gestão,Mensal,Pix
C02413,Empresa 2413,Saúde,Grande,1112,Go,Goiânia,2022-02-24,Indicação,Dados,Anual,Cartão
C02414,Empresa 2414,Financeiro,Pequena,919,Rj,Niterói,2022-11-28,Parceiro,Gestão,Anual,Boleto
C02415,Empresa 2415,Varejo,Pequena,1026,Sp,Campinas,2022-08-30,Site,Consultoria,Anual,Transferência
C02416,Empresa 2416,Saúde,Média,337,Sc,Florianópolis,2025-04-19,Indicação,Gestão,Mensal,Cartão
C02417,Empresa 2417,Varejo,Média,710,Rj,Rio De Janeiro,2025-03-05,Parceiro,Dados,Mensal,Transferência
C02418,Empresa 2418,Indústria,Pequena,214,Pe,Jaboatão Dos Guararapes,2022-06-05,Evento,Dados,Anual,Boleto
C02419,Empresa 2419,Educação,Média,319,Ba,Feira De Santana,2023-07-16,Evento,Gestão,Mensal,Boleto
C02420,Empresa 2420,Educação,Pequena,928,Sp,São Paulo,2025-06-25,Indicação,Consultoria,Mensal,Cartão
C02421,Empresa 2421,Saúde,Pequena,401,Rs,Porto Alegre,2022-10-09,Indicação,Consultoria,Anual,Boleto
C02422,Empresa 2422,Tecnologia,Média,202,Rs,Caxias Do Sul,2023-12-28,Site,Dados,Mensal,Pix
C02423,Empresa 2423,Indústria,Pequena,1069,Sc,Joinville,2023-05-02,Linkedin,Gestão,Mensal,Cartão
C02424,Empresa 2424,Varejo,Média,524,Pe,Recife,2025-05-24,Site,Consultoria,Mensal,Cartão
C02425,Empresa 2425,Financeiro,Pequena,379,Rs,Porto Alegre,2025-12-05,Evento,Gestão,Anual,Pix
C02426,Empresa 2426,Indústria,Média,1186,Ba,Não Informado,2024-10-06,Site,Dados,Mensal,Transferência
C02427,Empresa 2427,Saúde,Grande,127,Rs,Porto Alegre,2022-07-15,Evento,Gestão,Anual,Transferência
C02428,Empresa 2428,Financeiro,Média,1041,Sc,Joinville,2022-04-28,Parceiro,Dados,Mensal,Cartão
C02429,Empresa 2429,Serviços,Média,286,Ba,Feira De Santana,2025-12-26,Site,Consultoria,Anual,Transferência
C02430,Empresa 2430,Indústria,Grande,354,Pe,Jaboatão Dos Guararapes,2022-09-14,Evento,Dados,Anual,Cartão
C02431,Empresa 2431,Tecnologia,Pequena,1147,Rj,Rio De Janeiro,2025-04-14,Site,Dados,Anual,Pix
C02432,Empresa 2432,Varejo,Média,840,Rj,Rio De Janeiro,2024-12-28,Evento,Gestão,Mensal,Transferência
C02433,Empresa 2433,Serviços,Média,379,Pr,Curitiba,2025-04-21,Indicação,Dados,Mensal,Boleto
C02434,Empresa 2434,Saúde,Grande,1184,Sc,Florianópolis,2022-06-28,Parceiro,Consultoria,Mensal,Transferência
C02435,Empresa 2435,Serviços,Grande,918,Ba,Salvador,2022-12-15,Site,Gestão,Anual,Pix
C02436,Empresa 2436,Serviços,Pequena,1199,Sc,Joinville,2023-12-03,Linkedin,Dados,Mensal,Não Informado
C02437,Empresa 2437,Indústria,Pequena,48,Pe,Recife,2023-08-07,Parceiro,Consultoria,Mensal,Pix
C02438,Empresa 2438,Varejo,Média,421,Es,Vitória,2023-03-26,Site,Dados,Anual,Transferência
C02439,Empresa 2439,Financeiro,Pequena,792,Rj,Rio De Janeiro,2022-06-27,Indicação,Gestão,Mensal,Boleto
C02440,Empresa 2440,Indústria,Pequena,666,Pe,Jaboatão Dos Guararapes,2024-09-22,Evento,Gestão,Mensal,Transferência
C02441,Empresa 2441,Educação,Pequena,810,Sp,Campinas,2024-08-28,Site,Tecnologia,Mensal,Pix
C02442,Empresa 2442,Varejo,Média,365,Es,Vitória,2023-10-29,Evento,Gestão,Mensal,Transferência
C02443,Empresa 2443,Varejo,Pequena,237,Ba,Salvador,2025-09-11,Site,Gestão,Mensal,Não Informado
C02444,Empresa 2444,Saúde,Grande,200,Es,Vila Velha,2023-06-15,Evento,Dados,Mensal,Pix
C02445,Empresa 2445,Saúde,Média,248,Ba,Salvador,2023-12-16,Linkedin,Dados,Anual,Não Informado
C02446,Empresa 2446,Saúde,Média,870,Ba,Salvador,2024-12-07,Linkedin,Dados,Anual,Cartão
C02447,Empresa 2447,Tecnologia,Média,887,Mg,Belo Horizonte,2025-07-01,Linkedin,Tecnologia,Anual,Pix
C02448,Empresa 2448,Educação,Pequena,187,Go,Anápolis,2025-02-01,Parceiro,Dados,Mensal,Cartão
C02449,Empresa 2449,Varejo,Média,1157,Mg,Belo Horizonte,2022-03-26,Linkedin,Tecnologia,Anual,Cartão
C02450,Empresa 2450,Varejo,Pequena,560,Rj,Niterói,2024-10-13,Linkedin,Tecnologia,Mensal,Transferência
C02451,Empresa 2451,Educação,Grande,32,Es,Vitória,2023-06-08,Evento,Tecnologia,Anual,Boleto
C02452,Empresa 2452,Educação,Grande,1172,Ba,Salvador,2022-10-08,Evento,Gestão,Mensal,Boleto
C02453,Empresa 2453,Indústria,Grande,555,Go,Goiânia,2024-06-07,Indicação,Consultoria,Anual,Boleto
C02454,Empresa 2454,Indústria,Média,996,Go,Anápolis,2023-11-22,Site,Consultoria,Anual,Cartão
C02455,Empresa 2455,Serviços,Grande,42,Pr,Curitiba,2023-10-20,Parceiro,Dados,Anual,Pix
C02456,Empresa 2456,Educação,Pequena,634,Sc,Joinville,2025-10-08,Linkedin,Consultoria,Anual,Boleto
C02457,Empresa 2457,Financeiro,Média,574,Pe,Recife,2024-10-31,Linkedin,Consultoria,Anual,Transferência
C02458,Empresa 2458,Serviços,Média,729,Rj,Niterói,2025-01-15,Evento,Gestão,Anual,Boleto
C02459,Empresa 2459,Educação,Grande,147,Ba,Feira De Santana,2023-04-24,Evento,Consultoria,Anual,Pix
C02460,Empresa 2460,Educação,Média,351,Sp,Santos,2022-11-02,Indicação,Consultoria,Não Informado,Cartão
C02461,Empresa 2461,Educação,Grande,1161,Sp,Campinas,2025-11-29,Indicação,Não Informado,Mensal,Cartão
C02462,Empresa 2462,Tecnologia,Média,84,Ba,Salvador,2024-05-27,Site,Gestão,Anual,Não Informado
C02463,Empresa 2463,Varejo,Pequena,65,Es,Vila Velha,2024-11-08,Linkedin,Gestão,Mensal,Pix
C02464,Empresa 2464,Indústria,Pequena,1132,Ba,Salvador,2024-08-22,Site,Dados,Anual,Transferência
C02465,Empresa 2465,Indústria,Média,176,Pe,Recife,2025-03-22,Parceiro,Gestão,Anual,Cartão
C02466,Empresa 2466,Serviços,Média,105,Pr,Londrina,2024-10-25,Linkedin,Dados,Anual,Boleto
C02467,Empresa 2467,Serviços,Pequena,1064,Sc,Joinville,2025-10-24,Linkedin,Consultoria,Anual,Cartão
C02468,Empresa 2468,Indústria,Média,1179,Sp,São Paulo,2025-10-05,Site,Consultoria,Anual,Pix
C02469,Empresa 2469,Serviços,Grande,875,Sc,Florianópolis,2025-08-19,Parceiro,Gestão,Anual,Pix
C02470,Empresa 2470,Varejo,Pequena,135,Ba,Salvador,2024-03-11,Linkedin,Dados,Mensal,Transferência
C02471,Empresa 2471,Financeiro,Pequena,1052,Pr,Curitiba,2025-04-03,Parceiro,Dados,Anual,Pix
C02472,Empresa 2472,Educação,Grande,671,Go,Goiânia,2022-11-12,Site,Gestão,Mensal,Transferência
C02473,Empresa 2473,Educação,Média,547,Sp,São Paulo,2024-12-29,Linkedin,Tecnologia,Mensal,Pix
C02474,Empresa 2474,Financeiro,Grande,490,Pr,Curitiba,2025-11-25,Site,Tecnologia,Anual,Pix
C02475,Empresa 2475,Saúde,Grande,867,Rj,Niterói,2023-08-02,Indicação,Gestão,Mensal,Pix
C02476,Empresa 2476,Serviços,Grande,909,Es,Vitória,2023-11-28,Indicação,Tecnologia,Anual,Boleto
C02477,Empresa 2477,Financeiro,Grande,579,Sc,Florianópolis,2023-04-21,Indicação,Dados,Mensal,Transferência
C02478,Empresa 2478,Educação,Média,1038,Go,Goiânia,2022-08-17,Linkedin,Gestão,Anual,Boleto
C02479,Empresa 2479,Indústria,Grande,1197,Rj,Rio De Janeiro,2023-12-05,Indicação,Gestão,Anual,Boleto
C02480,Empresa 2480,Saúde,Pequena,419,Go,Anápolis,2022-07-10,Indicação,Consultoria,Anual,Pix
C02481,Empresa 2481,Educação,Grande,621,Es,Vitória,2022-11-16,Linkedin,Consultoria,Mensal,Pix
C02482,Empresa 2482,Financeiro,Pequena,1070,Go,Goiânia,2025-07-12,Linkedin,Dados,Anual,Boleto
C02483,Empresa 2483,Financeiro,Média,1136,Go,Goiânia,2022-12-06,Evento,Tecnologia,Anual,Pix
C02484,Empresa 2484,Varejo,Grande,1049,Sp,Santos,2024-07-26,Parceiro,Tecnologia,Mensal,Transferência
C02485,Empresa 2485,Tecnologia,Média,1115,Sc,Florianópolis,2022-07-01,Linkedin,Consultoria,Não Informado,Não Informado
C02486,Empresa 2486,Educação,Média,281,Mg,Belo Horizonte,2024-08-25,Parceiro,Consultoria,Mensal,Pix
C02487,Empresa 2487,Tecnologia,Média,126,Pr,Curitiba,2025-07-03,Linkedin,Dados,Anual,Cartão
C02488,Empresa 2488,Saúde,Grande,791,Sc,Florianópolis,2023-03-24,Evento,Tecnologia,Anual,Pix
C02489,Empresa 2489,Tecnologia,Grande,614,Rj,Rio De Janeiro,2023-01-01,Evento,Dados,Anual,Boleto
C02490,Empresa 2490,Tecnologia,Grande,194,Ba,Salvador,2025-05-06,Site,Gestão,Anual,Boleto
C02491,Empresa 2491,Financeiro,Média,1177,Sp,Campinas,2023-01-10,Linkedin,Consultoria,Mensal,Não Informado
C02492,Empresa 2492,Varejo,Média,506,Pe,Jaboatão Dos Guararapes,2022-01-02,Evento,Dados,Anual,Pix
C02493,Empresa 2493,Varejo,Grande,880,Rs,Caxias Do Sul,2023-12-28,Parceiro,Consultoria,Anual,Cartão
C02494,Empresa 2494,Tecnologia,Pequena,829,Sc,Joinville,2025-10-23,Parceiro,Dados,Mensal,Cartão
C02495,Empresa 2495,Educação,Pequena,1070,Es,Vila Velha,2024-07-14,Evento,Gestão,Anual,Boleto
C02496,Empresa 2496,Varejo,Média,88,Pr,Londrina,2022-09-18,Linkedin,Gestão,Anual,Cartão
C02497,Empresa 2497,Varejo,Média,1200,Es,Vila Velha,2022-05-31,Parceiro,Gestão,Mensal,Boleto
C02498,Empresa 2498,Varejo,Grande,1084,Sp,Campinas,2023-06-10,Site,Dados,Anual,Boleto
C02499,Empresa 2499,Educação,Média,158,Sp,Campinas,2024-02-26,Parceiro,Gestão,Mensal,Boleto
C02500,Empresa 2500,Financeiro,Grande,326,Rs,Porto Alegre,2024-02-12,Site,Tecnologia,Anual,Transferência
C02501,Empresa 2501,Educação,Grande,1024,Go,Anápolis,2024-11-20,Parceiro,Dados,Anual,Transferência
C02502,Empresa 2502,Tecnologia,Pequena,531,Sp,Santos,2023-09-09,Site,Consultoria,Anual,Boleto
C02503,Empresa 2503,Varejo,Grande,1091,Rj,Rio De Janeiro,2023-11-02,Parceiro,Consultoria,Mensal,Boleto
C02504,Empresa 2504,Tecnologia,Pequena,146,Ba,Feira De Santana,2022-01-21,Evento,Consultoria,Anual,Transferência
C02505,Empresa 2505,Indústria,Grande,147,Mg,Uberlândia,2025-06-17,Site,Consultoria,Anual,Pix
C02506,Empresa 2506,Tecnologia,Pequena,428,Pr,Não Informado,2023-09-08,Evento,Dados,Anual,Boleto
C02507,Empresa 2507,Financeiro,Grande,900,Sp,Santos,2025-04-26,Evento,Gestão,Anual,Boleto
C02508,Empresa 2508,Tecnologia,Média,319,Mg,Belo Horizonte,2023-08-31,Parceiro,Dados,Mensal,Cartão
C02509,Empresa 2509,Financeiro,Média,883,Pr,Londrina,2022-03-05,Parceiro,Consultoria,Anual,Transferência
C02510,Empresa 2510,Serviços,Grande,79,Mg,Uberlândia,2025-03-10,Linkedin,Não Informado,Mensal,Pix
C02511,Empresa 2511,Saúde,Pequena,15,Pe,Jaboatão Dos Guararapes,2025-09-11,Parceiro,Gestão,Anual,Pix
C02512,Empresa 2512,Financeiro,Média,993,Go,Goiânia,2024-05-31,Evento,Consultoria,Anual,Boleto
C02513,Empresa 2513,Saúde,Pequena,344,Sc,Joinville,2024-10-02,Site,Consultoria,Mensal,Transferência
C02514,Empresa 2514,Serviços,Média,208,Es,Vitória,2023-10-09,Indicação,Gestão,Anual,Transferência
C02515,Empresa 2515,Varejo,Pequena,1026,Pr,Londrina,2025-08-08,Indicação,Dados,Anual,Pix
C02516,Empresa 2516,Varejo,Pequena,310,Es,Vila Velha,2025-09-20,Parceiro,Consultoria,Mensal,Transferência
C02517,Empresa 2517,Educação,Pequena,398,Pr,Londrina,2023-03-07,Site,Tecnologia,Anual,Cartão
C02518,Empresa 2518,Financeiro,Grande,10,Pe,Jaboatão Dos Guararapes,2023-08-10,Linkedin,Gestão,Mensal,Transferência
C02519,Empresa 2519,Serviços,Pequena,471,Go,Anápolis,2024-05-01,Indicação,Consultoria,Anual,Transferência
C02520,Empresa 2520,Serviços,Grande,156,Rs,Caxias Do Sul,2022-06-06,Indicação,Tecnologia,Mensal,Transferência
C02521,Empresa 2521,Varejo,Grande,720,Pr,Curitiba,2025-09-08,Evento,Tecnologia,Anual,Boleto
C02522,Empresa 2522,Financeiro,Pequena,1153,Sc,Joinville,2022-03-17,Parceiro,Consultoria,Anual,Cartão
C02523,Empresa 2523,Indústria,Grande,205,Go,Anápolis,2022-06-11,Linkedin,Tecnologia,Anual,Transferência
C02524,Empresa 2524,Financeiro,Grande,249,Rs,Caxias Do Sul,2023-05-25,Indicação,Gestão,Anual,Pix
C02525,Empresa 2525,Tecnologia,Grande,513,Sp,São Paulo,2023-08-07,Evento,Tecnologia,Anual,Pix
C02526,Empresa 2526,Tecnologia,Pequena,1128,Go,Goiânia,2023-07-20,Site,Consultoria,Mensal,Boleto
C02527,Empresa 2527,Educação,Pequena,91,Es,Vitória,2024-02-23,Parceiro,Tecnologia,Anual,Cartão
C02528,Empresa 2528,Educação,Grande,1116,Sp,São Paulo,2025-09-13,Site,Gestão,Anual,Boleto
C02529,Empresa 2529,Saúde,Pequena,792,Es,Vila Velha,2025-11-30,Linkedin,Dados,Mensal,Não Informado
C02530,Empresa 2530,Varejo,Pequena,123,Rs,Porto Alegre,2024-05-05,Parceiro,Gestão,Anual,Cartão
C02531,Empresa 2531,Financeiro,Pequena,894,Sp,Campinas,2024-10-27,Indicação,Gestão,Mensal,Boleto
C02532,Empresa 2532,Indústria,Pequena,199,Sp,Santos,2025-10-23,Evento,Dados,Mensal,Pix
C02533,Empresa 2533,Serviços,Pequena,808,Pr,Londrina,2025-10-26,Indicação,Consultoria,Anual,Cartão
C02534,Empresa 2534,Financeiro,Pequena,712,Go,Goiânia,2023-11-25,Linkedin,Dados,Mensal,Pix
C02535,Empresa 2535,Indústria,Média,76,Rj,Niterói,2025-05-01,Linkedin,Dados,Mensal,Pix
C02536,Empresa 2536,Financeiro,Média,24,Rs,Caxias Do Sul,2023-04-08,Linkedin,Tecnologia,Anual,Cartão
C02537,Empresa 2537,Indústria,Grande,126,Sc,Florianópolis,2024-09-10,Site,Consultoria,Anual,Pix
C02538,Empresa 2538,Indústria,Pequena,1182,Sc,Joinville,2024-03-10,Site,Tecnologia,Anual,Transferência
C02539,Empresa 2539,Varejo,Média,378,Ba,Salvador,2024-04-15,Evento,Gestão,Mensal,Cartão
C02540,Empresa 2540,Varejo,Grande,797,Pr,Curitiba,2022-01-28,Parceiro,Tecnologia,Mensal,Boleto
C02541,Empresa 2541,Serviços,Grande,928,Rs,Porto Alegre,2024-09-22,Site,Gestão,Anual,Pix
C02542,Empresa 2542,Educação,Pequena,95,Rs,Caxias Do Sul,2022-04-17,Linkedin,Dados,Anual,Pix
C02543,Empresa 2543,Tecnologia,Grande,1097,Rs,Porto Alegre,2022-04-01,Linkedin,Tecnologia,Mensal,Pix
C02544,Empresa 2544,Financeiro,Pequena,252,Sp,São Paulo,2023-03-20,Indicação,Dados,Mensal,Boleto
C02545,Empresa 2545,Tecnologia,Grande,547,Rs,Caxias Do Sul,2022-10-05,Site,Dados,Anual,Cartão
C02546,Empresa 2546,Indústria,Grande,760,Es,Vitória,2024-08-15,Indicação,Dados,Anual,Pix
C02547,Empresa 2547,Indústria,Grande,891,Sp,Não Informado,2025-06-30,Site,Gestão,Anual,Transferência
C02548,Empresa 2548,Saúde,Média,569,Sc,Florianópolis,2025-09-16,Indicação,Tecnologia,Anual,Cartão
C02549,Empresa 2549,Varejo,Grande,195,Sc,Florianópolis,2023-11-06,Parceiro,Consultoria,Mensal,Transferência
C02550,Empresa 2550,Saúde,Grande,442,Rs,Caxias Do Sul,2025-07-12,Evento,Tecnologia,Anual,Transferência
C02551,Empresa 2551,Financeiro,Grande,769,Mg,Belo Horizonte,2022-12-10,Indicação,Gestão,Anual,Pix
C02552,Empresa 2552,Educação,Média,34,Rs,Porto Alegre,2025-12-03,Linkedin,Consultoria,Anual,Boleto
C02553,Empresa 2553,Educação,Pequena,926,Sc,Florianópolis,2025-01-14,Evento,Gestão,Mensal,Transferência
C02554,Empresa 2554,Varejo,Pequena,733,Ba,Salvador,2022-02-02,Evento,Tecnologia,Mensal,Pix
C02555,Empresa 2555,Indústria,Pequena,148,Rs,Caxias Do Sul,2023-02-12,Site,Consultoria,Anual,Transferência
C02556,Empresa 2556,Educação,Pequena,720,Rj,Niterói,2023-10-10,Parceiro,Consultoria,Anual,Boleto
C02557,Empresa 2557,Saúde,Pequena,438,Mg,Belo Horizonte,2023-06-08,Parceiro,Tecnologia,Anual,Transferência
C02558,Empresa 2558,Tecnologia,Grande,778,Es,Vila Velha,2023-06-28,Evento,Dados,Mensal,Cartão
C02559,Empresa 2559,Tecnologia,Média,952,Pe,Recife,2025-04-10,Parceiro,Consultoria,Anual,Transferência
C02560,Empresa 2560,Financeiro,Pequena,889,Sc,Joinville,2024-04-08,Linkedin,Consultoria,Mensal,Boleto
C02561,Empresa 2561,Educação,Média,1155,Rs,Caxias Do Sul,2025-05-28,Linkedin,Consultoria,Anual,Transferência
C02562,Empresa 2562,Varejo,Grande,989,Sp,Campinas,2023-01-16,Indicação,Tecnologia,Mensal,Pix
C02563,Empresa 2563,Varejo,Pequena,62,Rj,Niterói,2025-02-28,Linkedin,Gestão,Mensal,Boleto
C02564,Empresa 2564,Indústria,Grande,991,Pr,Curitiba,2022-10-22,Site,Dados,Anual,Cartão
C02565,Empresa 2565,Varejo,Grande,283,Sc,Joinville,2022-03-23,Site,Dados,Não Informado,Transferência
C02566,Empresa 2566,Serviços,Grande,392,Ba,Feira De Santana,2025-06-18,Site,Gestão,Anual,Boleto
C02567,Empresa 2567,Varejo,Pequena,1105,Es,Vila Velha,2025-12-23,Site,Consultoria,Mensal,Boleto
C02568,Empresa 2568,Financeiro,Pequena,524,Mg,Não Informado,2022-02-14,Indicação,Gestão,Mensal,Boleto
C02569,Empresa 2569,Saúde,Média,293,Mg,Belo Horizonte,2024-11-23,Evento,Gestão,Mensal,Boleto
C02570,Empresa 2570,Serviços,Grande,999,Es,Vila Velha,2022-01-19,Evento,Consultoria,Anual,Cartão
C02571,Empresa 2571,Educação,Pequena,916,Rs,Caxias Do Sul,2022-09-17,Linkedin,Consultoria,Mensal,Boleto
C02572,Empresa 2572,Tecnologia,Grande,815,Rj,Niterói,2022-03-02,Site,Dados,Mensal,Boleto
C02573,Empresa 2573,Indústria,Pequena,272,Ba,Feira De Santana,2025-07-04,Linkedin,Gestão,Anual,Boleto
C02574,Empresa 2574,Educação,Grande,1046,Pr,Curitiba,2022-06-04,Linkedin,Gestão,Anual,Transferência
C02575,Empresa 2575,Tecnologia,Pequena,1153,Sp,Campinas,2024-06-26,Indicação,Dados,Anual,Pix
C02576,Empresa 2576,Saúde,Pequena,1041,Rs,Caxias Do Sul,2025-06-12,Site,Tecnologia,Mensal,Pix
C02577,Empresa 2577,Saúde,Grande,119,Pe,Recife,2025-12-21,Linkedin,Tecnologia,Mensal,Transferência
C02578,Empresa 2578,Financeiro,Pequena,886,Pe,Jaboatão Dos Guararapes,2024-01-22,Linkedin,Dados,Anual,Pix
C02579,Empresa 2579,Tecnologia,Pequena,511,Ba,Feira De Santana,2022-11-24,Site,Tecnologia,Anual,Cartão
C02580,Empresa 2580,Saúde,Grande,927,Ba,Não Informado,2022-05-26,Evento,Gestão,Mensal,Pix
C02581,Empresa 2581,Financeiro,Grande,1178,Go,Anápolis,2023-03-22,Parceiro,Tecnologia,Mensal,Cartão
C02582,Empresa 2582,Financeiro,Média,80,Es,Vila Velha,2025-12-17,Evento,Consultoria,Anual,Boleto
C02583,Empresa 2583,Serviços,Média,617,Mg,Belo Horizonte,2024-05-03,Site,Dados,Mensal,Cartão
C02584,Empresa 2584,Varejo,Pequena,331,Ba,Salvador,2022-07-27,Indicação,Tecnologia,Anual,Cartão
C02585,Empresa 2585,Tecnologia,Pequena,159,Pr,Curitiba,2023-05-31,Linkedin,Gestão,Mensal,Boleto
C02586,Empresa 2586,Financeiro,Grande,632,Pr,Londrina,2025-04-26,Evento,Dados,Mensal,Cartão
C02587,Empresa 2587,Indústria,Grande,1016,Ba,Salvador,2024-08-02,Parceiro,Dados,Mensal,Boleto
C02588,Empresa 2588,Indústria,Grande,999,Pe,Recife,2024-12-12,Evento,Tecnologia,Mensal,Transferência
C02589,Empresa 2589,Educação,Grande,167,Go,Goiânia,2022-04-12,Evento,Tecnologia,Anual,Cartão
C02590,Empresa 2590,Financeiro,Grande,565,Pe,Jaboatão Dos Guararapes,2025-03-23,Indicação,Tecnologia,Anual,Transferência
C02591,Empresa 2591,Financeiro,Média,404,Es,Vitória,2023-07-06,Indicação,Gestão,Mensal,Boleto
C02592,Empresa 2592,Tecnologia,Grande,131,Ba,Salvador,2022-09-02,Linkedin,Consultoria,Anual,Transferência
C02593,Empresa 2593,Tecnologia,Média,670,Mg,Uberlândia,2022-01-16,Evento,Gestão,Anual,Cartão
C02594,Empresa 2594,Indústria,Grande,826,Rs,Caxias Do Sul,2024-10-19,Evento,Tecnologia,Anual,Cartão
C02595,Empresa 2595,Saúde,Média,892,Rj,Niterói,2022-12-19,Indicação,Consultoria,Mensal,Transferência
C02596,Empresa 2596,Saúde,Grande,859,Go,Goiânia,2024-07-03,Evento,Consultoria,Anual,Pix
C02597,Empresa 2597,Saúde,Média,675,Ba,Salvador,2024-02-23,Site,Dados,Anual,Cartão
C02598,Empresa 2598,Serviços,Grande,977,Sc,Joinville,2022-05-21,Indicação,Dados,Mensal,Boleto
C02599,Empresa 2599,Financeiro,Média,44,Go,Goiânia,2024-04-12,Evento,Gestão,Mensal,Pix
C02600,Empresa 2600,Varejo,Média,407,Pe,Recife,2022-02-10,Parceiro,Tecnologia,Anual,Boleto
C02601,Empresa 2601,Indústria,Média,134,Pr,Curitiba,2024-11-15,Indicação,Tecnologia,Mensal,Boleto
C02602,Empresa 2602,Serviços,Média,151,Sp,São Paulo,2025-05-31,Evento,Consultoria,Anual,Pix
C02603,Empresa 2603,Financeiro,Média,1189,Es,Vila Velha,2024-09-01,Site,Tecnologia,Anual,Boleto
C02604,Empresa 2604,Tecnologia,Pequena,752,Go,Não Informado,2023-05-07,Parceiro,Tecnologia,Não Informado,Não Informado
C02605,Empresa 2605,Educação,Pequena,734,Rs,Caxias Do Sul,2022-03-28,Linkedin,Tecnologia,Mensal,Cartão
C02606,Empresa 2606,Indústria,Pequena,1183,Pe,Jaboatão Dos Guararapes,2025-08-04,Indicação,Tecnologia,Mensal,Boleto
C02607,Empresa 2607,Varejo,Grande,523,Ba,Feira De Santana,2022-01-03,Site,Consultoria,Mensal,Pix
C02608,Empresa 2608,Financeiro,Pequena,690,Rs,Caxias Do Sul,2024-12-22,Parceiro,Consultoria,Anual,Boleto
C02609,Empresa 2609,Tecnologia,Pequena,207,Sc,Joinville,2022-11-11,Linkedin,Gestão,Anual,Transferência
C02610,Empresa 2610,Financeiro,Média,242,Pe,Jaboatão Dos Guararapes,2024-01-13,Indicação,Gestão,Anual,Boleto
C02611,Empresa 2611,Financeiro,Grande,274,Pr,Londrina,2022-01-08,Parceiro,Gestão,Anual,Pix
C02612,Empresa 2612,Varejo,Pequena,460,Es,Vitória,2024-05-10,Linkedin,Consultoria,Anual,Transferência
C02613,Empresa 2613,Varejo,Média,870,Es,Vila Velha,2023-07-28,Evento,Dados,Mensal,Transferência
C02614,Empresa 2614,Tecnologia,Média,835,Pr,Curitiba,2025-12-04,Parceiro,Dados,Mensal,Cartão
C02615,Empresa 2615,Serviços,Pequena,969,Rj,Rio De Janeiro,2024-12-20,Evento,Dados,Anual,Cartão
C02616,Empresa 2616,Saúde,Média,1133,Rs,Porto Alegre,2025-02-27,Linkedin,Dados,Mensal,Boleto
C02617,Empresa 2617,Varejo,Grande,980,Pe,Recife,2022-10-23,Linkedin,Consultoria,Mensal,Boleto
C02618,Empresa 2618,Indústria,Grande,125,Pr,Curitiba,2024-08-23,Linkedin,Tecnologia,Anual,Transferência
C02619,Empresa 2619,Financeiro,Média,964,Sp,Campinas,2025-10-06,Parceiro,Tecnologia,Anual,Pix
C02620,Empresa 2620,Educação,Média,652,Pe,Recife,2024-05-11,Parceiro,Consultoria,Mensal,Transferência
C02621,Empresa 2621,Financeiro,Pequena,732,Pr,Curitiba,2024-08-05,Evento,Gestão,Mensal,Cartão
C02622,Empresa 2622,Financeiro,Grande,809,Rs,Porto Alegre,2024-11-10,Linkedin,Dados,Anual,Transferência
C02623,Empresa 2623,Financeiro,Pequena,328,Ba,Salvador,2023-02-25,Linkedin,Gestão,Mensal,Boleto
C02624,Empresa 2624,Educação,Grande,232,Pr,Curitiba,2025-04-30,Indicação,Consultoria,Anual,Não Informado
C02625,Empresa 2625,Tecnologia,Pequena,1171,Go,Anápolis,2025-01-24,Indicação,Dados,Mensal,Transferência
C02626,Empresa 2626,Educação,Grande,85,Sp,São Paulo,2024-04-02,Indicação,Gestão,Mensal,Boleto
C02627,Empresa 2627,Financeiro,Grande,304,Pe,Jaboatão Dos Guararapes,2022-10-28,Parceiro,Dados,Mensal,Cartão
C02628,Empresa 2628,Serviços,Média,632,Go,Anápolis,2025-09-19,Indicação,Dados,Anual,Pix
C02629,Empresa 2629,Saúde,Média,1056,Ba,Feira De Santana,2024-10-02,Parceiro,Dados,Mensal,Cartão
C02630,Empresa 2630,Educação,Pequena,1007,Rs,Caxias Do Sul,2025-11-15,Site,Consultoria,Mensal,Boleto
C02631,Empresa 2631,Saúde,Média,97,Rj,Niterói,2023-10-24,Linkedin,Consultoria,Anual,Boleto
C02632,Empresa 2632,Educação,Grande,465,Rj,Niterói,2024-12-10,Evento,Tecnologia,Mensal,Cartão
C02633,Empresa 2633,Financeiro,Pequena,224,Rs,Porto Alegre,2024-11-08,Evento,Consultoria,Anual,Transferência
C02634,Empresa 2634,Indústria,Pequena,322,Sp,São Paulo,2025-08-27,Evento,Consultoria,Mensal,Transferência
C02635,Empresa 2635,Tecnologia,Média,815,Go,Goiânia,2024-06-28,Indicação,Gestão,Anual,Transferência
